,rules,support,confidence,lift
152,{SBCF_0=high} => {SBRF_2=low},0.1552297046,0.4326620783,0.9119459073
166,{SBCF_0=high} => {SBFL_0=low},0.2022680852,0.5637692242,0.909298941
162,{SBCF_0=high} => {SBFZ_3=low},0.1884888577,0.5253632424,0.9091311691
161,{SBCF_0=high} => {SBVT_4=low},0.1828186446,0.509559011,0.9047396068
160,{SBCF_0=high} => {SBFZ_0=low},0.1775752218,0.4949443453,0.9032858217
153,{SBCF_0=high} => {SBRF_1=low},0.1534006036,0.4275639392,0.8993510674
163,{SBCF_0=high} => {SBFZ_2=low},0.1896777734,0.5286770329,0.8949885281
159,{SBCF_0=high} => {SBVT_3=low},0.1680943816,0.4685189906,0.8738743645
158,{SBCF_0=high} => {SBVT_2=low},0.1591317867,0.4435381086,0.8637210197
154,{SBCF_0=high} => {SBRF_4=low},0.14681584,0.4092106381,0.847111988
157,{SBCF_0=high} => {SBVT_1=low},0.1536444837,0.4282436911,0.8403731633
156,{SBCF_0=high} => {SBVT_0=low},0.1510532573,0.4210213272,0.8315228248
